name,ra,dec,band_guess,band_code,size_gb,date_utc,gain_calibrator_name,gain_onsource_min,gain_array_config,access_url,ra_deg,dec_deg,ra_rad,dec_rad,folder,wget_command,status,new_size,wget_error,downloaded_folder,extracted_ms,spw_selected,extracted_gain_onsource_min,caltables_found,corrected_used,size,spw_center_ghz,spw_bandwidth_mhz,spw_unflagged_frac,spw_n_rows,spw_matches_band
2341-351,23:41:45.891000,-35:06:22.130000,L,L,12.247746,2017-07-19 00:00:00+00:00,J2341-3506,54.84666664036922,C,https://data.nrao.edu/portal/#/productViewer/17A-293.sb33848958.eb34037770.57953.347049814816,355.44121249999995,-35.106147222222226,-0.0795658517737618,-0.6127178567176392,2341-351,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/23463671/ee3df31003b0298806e3ea8c5bb2f926/",done,2.259886213578284,"wget rc=8; accepted because folder present, size=22.146 GB, no expected size to compare",/Users/u1528314/repos/radioastro-ml/collect/downloads/2341-351,/Users/u1528314/repos/radioastro-ml/collect/extracted/2341-351/2341-351/2341-351.ms,0.0,58.4,1.0,1.0,,1.3631270207052022,31.96875,0.7180843102936555,715975.0,True
0447-220,4:47:37.282200,-22:03:36.805100,L,L,7.62075,2017-09-28 00:00:00+00:00,J0447-2203,31.914166681235656,B,https://data.nrao.edu/portal/#/productViewer/17B-329.sb34138166.eb34534856.58024.40257539352,71.90534249999999,-22.06022363888889,1.2549849763992105,-0.3850235362248957,0447-220,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/23467765/763c3a7fa8485e5ce78fe41f64e82f4e/",error,,[SPW] SPW 0 rejected: bandwidth too narrow (3.99 MHz < 10.00 MHz),/Users/u1528314/repos/radioastro-ml/collect/downloads/0447-220,/Users/u1528314/repos/radioastro-ml/collect/extracted/0447-220/0447-220/0447-220.ms,,,,,,,,,,
0739+016,7:39:18.033894,+1:37:04.618030,L,S,7.041064,2019-01-25 00:00:00+00:00,J0739+0137,30.016666684532535,C,https://data.nrao.edu/portal/#/productViewer/SE0229_sb36144333_1_1.58508.145297083334,114.825141225,1.6179494527777778,2.004076778443725,0.0282385450818127,0739+016,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/23471309/71fc7e187ad0e2df97f462c0689596f7/",done,0.0506592290475964,"wget rc=8; accepted because folder present, size=11.644 GB, no expected size to compare",/Users/u1528314/repos/radioastro-ml/collect/downloads/0739+016,/Users/u1528314/repos/radioastro-ml/collect/extracted/0739+016/0739+016/0739+016.ms,10.0,29.85,1.0,1.0,,3.307,126.0,0.8545147674779371,181300.0,False
1522-275,15:22:37.675991,-27:30:10.785430,L,L,13.378226,2019-09-07 00:00:00+00:00,J1522-2730,23.43583337031305,A,https://data.nrao.edu/portal/#/productViewer/19A-130.sb36178080.eb37212773.58733.88269438657,230.6569832958333,-27.502995952777777,-2.2574615059497334,-0.4800178335386471,1522-275,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/23475326/ed6227ca86f732d05a5dc7bd8b1963ea/",done,0.0909951860085129,"wget rc=8; accepted because folder present, size=23.397 GB, no expected size to compare",/Users/u1528314/repos/radioastro-ml/collect/downloads/1522-275,/Users/u1528314/repos/radioastro-ml/collect/extracted/1522-275/1522-275/1522-275.ms,11.0,22.65,1.0,1.0,,1.7435,63.0,0.7962883334452348,368628.0,True
0012-399,0:12:59.908000,-39:54:25.836000,C,C,11.226409,2017-11-23 00:00:00+00:00,J0012-3954,20.85833332152106,B,https://data.nrao.edu/portal/#/productViewer/17B-078.sb34399442.eb34741390.58080.15345405093,3.2496166666666664,-39.907176666666665,0.0567165102610163,-0.696511628008389,0012-399,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/23479416/408ffcc0c429868ea86a459d134f293b/",done,0.1796133900061249,"wget rc=8; accepted because folder present, size=20.458 GB, no expected size to compare",/Users/u1528314/repos/radioastro-ml/collect/downloads/0012-399,/Users/u1528314/repos/radioastro-ml/collect/extracted/0012-399/0012-399/0012-399.ms,13.0,19.583333333333332,0.0,1.0,,7.291,126.0,0.7079720956684662,323973.0,True
0029+349,0:29:14.242456,+34:56:32.246560,L,L,5.175655,2021-04-05 00:00:00+00:00,J0029+3456,19.945833357051015,D,https://data.nrao.edu/portal/#/productViewer/21A-386.sb39308424.eb39561699.59309.65995487268,7.309343566666666,34.942290711111106,0.1275721113977989,0.6098580210979195,0029+349,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/21112640/37cb301c1ce42a3fccd647cccf6af2f7/",done,1.2015413949266076,"ValueError: not enough values to unpack (expected 3, got 1)",/Users/u1528314/repos/radioastro-ml/collect/downloads/0029+349,/Users/u1528314/repos/radioastro-ml/collect/extracted/0029+349/0029+349/0029+349.ms,0.0,19.583333333333332,1.0,1.0,,1.388263920584811,31.96875,0.6357691759605067,302900.0,True
0943-083,9:43:36.944364,-8:19:30.812400,L,L,5.224599,2021-04-17 00:00:00+00:00,J0943-0819,19.945000007282943,D,https://data.nrao.edu/portal/#/productViewer/21A-386.sb39511611.eb39580570.59321.03600622685,145.90393484999998,-8.325225666666666,2.546504054747799,-0.1453025988548732,0943-083,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/21116412/a88e65460f6e579d793b2906e7c43f1d/",error,,,,,,,,,,,,,,
0949+662,9:49:12.210000,+66:14:59.321000,L,L S,13.64031,2021-03-24 00:00:00+00:00,J0949+6614,19.944166678469628,D,https://data.nrao.edu/portal/#/productViewer/21A-315.sb39406850.eb39523787.59297.08140472222,147.300875,66.24981138888889,2.5708852598186023,1.1562773375613489,0949+662,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/23918392/70b93d59e50a6b11ea6079b98683334a/",error,,download looks present but no .ms found in download folder,/Users/u1528314/repos/radioastro-ml/collect/downloads/0949+662,,,,,,,,,,,
0259+077,2:59:27.076633,+7:47:39.643230,L,L,12.159766,2023-04-09 00:00:00+00:00,J0259+0747,19.779166682856157,B,https://data.nrao.edu/portal/#/productViewer/23A-354.sb43148991.eb43786849.60043.93376165509,44.86281930416666,7.794345341666666,0.7830039085849797,0.1360369892495657,0259+077,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/23922430/f93f1d4fba726331dd41925deb458bc9/",done,0.7471827948465943,"wget rc=8; accepted because folder present, size=21.366 GB, no expected size to compare",/Users/u1528314/repos/radioastro-ml/collect/downloads/0259+077,/Users/u1528314/repos/radioastro-ml/collect/extracted/0259+077/0259+077/0259+077.ms,1.0,19.2,1.0,1.0,,1.4290901983631248,126.0,0.807733159331646,1066800.0,True
0121+043,1:21:56.861699,+4:22:24.734360,L,L,10.676553,2018-05-29 00:00:00+00:00,J0121+0422,19.365016700467095,A,https://data.nrao.edu/portal/#/productViewer/18A-253.sb35146759.eb35452011.58267.54645782408,20.48692374583333,4.373537322222222,0.3575642729698015,0.0763326262316339,0121+043,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/23926419/66c6bc99c0a830e115beb671c7cd2492/",error,,[SPW] SPW 1 rejected: bandwidth too narrow (0.50 MHz < 10.00 MHz),/Users/u1528314/repos/radioastro-ml/collect/downloads/0121+043,/Users/u1528314/repos/radioastro-ml/collect/extracted/0121+043/0121+043/0121+043.ms,,,,,,,,,,
1740+521,17:40:36.977850,+52:11:43.407500,C,C,12.224367,2020-08-11 00:00:00+00:00,J1740+5211,18.99833333096467,B,https://data.nrao.edu/portal/#/productViewer/20A-182.sb38309845.eb38565672.59071.99120952546,265.154074375,52.19539097222222,-1.6553736842579108,0.910981426831002,1740+521,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3  https://dl-dsoc.nrao.edu/simonpedrogonzalez/23930831/2c5fe20055604bf6fadc6fbdf63a1a38/",error,,[SPW] SPW 6 rejected: unflagged fraction too low (0.394 < 0.5),/Users/u1528314/repos/radioastro-ml/collect/downloads/1740+521,/Users/u1528314/repos/radioastro-ml/collect/extracted/1740+521/1740+521/1740+521.ms,,,,,,,,,,
1018-317,10:18:09.267500,-31:44:13.983000,L,C L,12.176663,2018-12-16 00:00:00+00:00,J1018-3144,18.783333386527374,C,https://data.nrao.edu/portal/#/productViewer/18B-274.sb35645239.eb36033456.58468.430235567124,154.53861458333333,-31.7372175,2.6972076459496916,-0.5539189407965635,1018-317,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/23934323/8a076299c6032d0afbe353a797cafcf7/",done,0.1294894451275468,"wget rc=8; accepted because folder present, size=22.186 GB, no expected size to compare",/Users/u1528314/repos/radioastro-ml/collect/downloads/1018-317,/Users/u1528314/repos/radioastro-ml/collect/extracted/1018-317/1018-317/1018-317.ms,13.0,14.5,0.0,1.0,,1.8715,63.0,0.6512589580482462,133731.0,True
1008+075,10:08:00.016000,+7:30:16.552000,L,L,2.323126,2022-09-02 00:00:00+00:00,J1008+0730,18.44916669884697,D,https://data.nrao.edu/portal/#/productViewer/22A-099.sb42368485.eb42568846.59824.70339501157,152.00006666666664,7.504597777777778,2.652901626584215,0.1309799402600719,1008+075,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/21106329/88a1127e72f63916f6629e99c5afdcba/",error,0.7811693968251348,[SPW] SPW 0 rejected: unflagged fraction too low (0.093 < 0.5),/Users/u1528314/repos/radioastro-ml/collect/downloads/1008+075,/Users/u1528314/repos/radioastro-ml/collect/extracted/1008+075/1008+075/1008+075.ms,0.0,18.083333333333332,9.0,1.0,,1.414660825656732,3.9921875,0.09323803836295,248508.0,True
2346+095,23:46:36.838558,+9:30:45.514970,X,KA,14.235795,2024-03-12 00:00:00+00:00,J2346+0930,17.9508333443664,C,https://data.nrao.edu/portal/#/productViewer/SA101269.sb45189188.eb45299195.60381.65584369213,356.6534939916666,9.51264304722222,-0.0584075482831904,0.1660269417409741,2346+095,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/27566217/1ce34e09386ab6751243f0737f4a09d0/",error,,[SPW] SPW 0 rejected: unflagged fraction too low (0.000 < 0.5),/Users/u1528314/repos/radioastro-ml/collect/downloads/2346+095,/Users/u1528314/repos/radioastro-ml/collect/extracted/2346+095/2346+095/2346+095.ms,,,,,,,,,,
1459+716,14:59:07.583867,+71:40:19.867740,L,L S,11.204613,2018-11-23 00:00:00+00:00,J1459+7140,17.452500010840595,C,https://data.nrao.edu/portal/#/productViewer/18B-099.sb35749446.eb35934408.58445.46521650463,224.7815994458333,71.67218548333334,-2.3600062989507338,1.2509156187842505,1459+716,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/27570802/a053c3aead7ec5d97141de6058892784/",downloading,,,,,,,,,,,,,,
0744-064,7:44:21.660500,-6:29:35.888000,L,L,14.497627,2020-02-12 00:00:00+00:00,J0744-0629,16.953316658036783,C,https://data.nrao.edu/portal/#/productViewer/20A-123.sb37724295.eb37907878.58891.15314925926,116.09025208333333,-6.493302222222222,2.026157128324373,-0.1133295031048422,0744-064,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/27574915/a05479f8ec5b16f4eb2d805966536796/",done,0.1331132212653756,"wget rc=8; accepted because folder present, size=26.198 GB, no expected size to compare",/Users/u1528314/repos/radioastro-ml/collect/downloads/0744-064,/Users/u1528314/repos/radioastro-ml/collect/extracted/0744-064/0744-064/0744-064.ms,5.0,16.583333333333332,0.0,1.0,,1.8134755254663224,127.0,0.7593009990797306,319200.0,True
1824+107,18:24:02.855259,+10:44:23.774010,L,L X,12.567041,2020-10-18 00:00:00+00:00,J1824+1044,16.47333328030072,B,https://data.nrao.edu/portal/#/productViewer/20A-439.sb38713323.eb38767930.59140.01197328704,276.01189691249994,10.739937224999998,-1.4658689313812914,0.187447266033753,1824+107,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/27578492/488dcea5738ed44dc60a8ba8a2e1777e/",done,0.1398371132090687,"wget rc=8; accepted because folder present, size=22.865 GB, no expected size to compare",/Users/u1528314/repos/radioastro-ml/collect/downloads/1824+107,/Users/u1528314/repos/radioastro-ml/collect/extracted/1824+107/1824+107/1824+107.ms,13.0,15.916666666666666,0.0,1.0,,1.7435,63.0,0.746043117455896,350025.0,True
1224+213,12:24:54.458387,+21:22:46.388610,C,C,8.10915,2021-07-27 00:00:00+00:00,J1224+2122,16.45416669663973,C,https://data.nrao.edu/portal/#/productViewer/20B-057.sb40008389.eb40013263.59422.805578831016,186.2269099458333,21.379552391666667,-3.03291257280982,0.3731435818372116,1224+213,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/27582492/a48513bb9cf49606c93e10b4b54249d9/",done,0.1475241901353001,"wget rc=8; accepted because folder present, size=14.743 GB, no expected size to compare",/Users/u1528314/repos/radioastro-ml/collect/downloads/1224+213,/Users/u1528314/repos/radioastro-ml/collect/extracted/1224+213/1224+213/1224+213.ms,6.0,16.083333333333332,0.0,1.0,,5.319,126.0,0.7183728217445322,233415.0,True
2137+510,21:37:01.001500,+51:01:36.079000,X,X,13.840431,2017-05-25 00:00:00+00:00,J2137+5101,15.9900000016205,C,https://data.nrao.edu/portal/#/productViewer/17A-218.sb33814704.eb33816086.57898.453904525464,324.2541729166666,51.02668861111111,-0.6238823764527289,0.8905837226537813,2137+510,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/27586155/7d4b7a1bd19dd18f139c4f74ea556b9c/",error,,download looks present but no .ms found in download folder,/Users/u1528314/repos/radioastro-ml/collect/downloads/2137+510,,,,,,,,,,,
2047-026,20:47:10.351400,-2:36:22.152000,L,L S,6.786233,2019-01-18 00:00:00+00:00,J2047-0236,15.95666667097248,C,https://data.nrao.edu/portal/#/productViewer/18B-028.sb35923574.eb36138932.58501.838387337964,311.7931308333333,-2.6061533333333333,-0.8413685890364692,-0.0454859564784919,2047-026,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/27590653/46d0b1a34cffd3d88edc16740032ea5d/",error,,[SPW] SPW 0 rejected: unflagged fraction too low (0.000 < 0.5),/Users/u1528314/repos/radioastro-ml/collect/downloads/2047-026,/Users/u1528314/repos/radioastro-ml/collect/extracted/2047-026/2047-026/2047-026.ms,,,,,,,,,,
1924+334,19:24:17.483900,+33:29:29.724000,L,L,7.342772,2021-05-11 00:00:00+00:00,J1924+3329,15.955833342159169,D,https://data.nrao.edu/portal/#/productViewer/21A-255.sb39352719.eb39635267.59345.22033329861,291.07284958333327,33.49159,-1.203005718788216,0.5845385172280078,1924+334,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/27594242/e3296d4b64714df21c75043dcfec95b3/",done,0.1228518979623913,"wget rc=8; accepted because folder present, size=13.326 GB, no expected size to compare",/Users/u1528314/repos/radioastro-ml/collect/downloads/1924+334,/Users/u1528314/repos/radioastro-ml/collect/extracted/1924+334/1924+334/1924+334.ms,12.0,15.583333333333334,0.0,1.0,,1.7815,63.0,0.5172693664058796,210900.0,True
1956-076,19:56:11.091000,-7:36:54.567000,L,L,11.307675,2023-10-30 00:00:00+00:00,J1956-0736,15.458333347924054,D,https://data.nrao.edu/portal/#/productViewer/23B-079.sb44661345.eb44756911.60247.01668302083,299.04621249999997,-7.6151575,-1.0638442834359638,-0.13290957143294,1956-076,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/27598928/8fa28ac282a532b6c4b1f4e9263d9306/",error,,[SPW] SPW 3 rejected: unflagged fraction too low (0.175 < 0.5),/Users/u1528314/repos/radioastro-ml/collect/downloads/1956-076,/Users/u1528314/repos/radioastro-ml/collect/extracted/1956-076/1956-076/1956-076.ms,,,,,,,,,,
0024-420,0:24:42.989921,-42:02:03.950200,L,S,11.810927,2023-05-30 00:00:00+00:00,J0024-4202,14.95999998296611,B,https://data.nrao.edu/portal/#/productViewer/23A-068.sb43052135.eb44031644.60094.55354649306,6.179124670833333,-42.03443061111111,0.1078460703972524,-0.7336392133649811,0024-420,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/27602186/be1ab1fe1fa33b3e02527baaa9f633fc/",done,0.3313114354386925,"wget rc=8; accepted because folder present, size=20.986 GB, no expected size to compare",/Users/u1528314/repos/radioastro-ml/collect/downloads/0024-420,/Users/u1528314/repos/radioastro-ml/collect/extracted/0024-420/0024-420/0024-420.ms,6.0,14.8,0.0,1.0,,2.819,126.0,0.6938484648287824,330924.0,False
1400+621,14:00:28.652600,+62:10:38.526000,L,L,5.595439,2022-08-09 00:00:00+00:00,J1400+6210,14.875000066822397,D,https://data.nrao.edu/portal/#/productViewer/22A-431.sb42128367.eb42498952.59800.14593054398,210.11938583333333,62.177368333333334,-2.615910202119591,1.085199797641926,1400+621,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/27606961/4c13d3035ef300ae28040ce8ba1e3fce/",error,,"wget rc=8; accepted because folder present, size=9.910 GB, no expected size to compare",/Users/u1528314/repos/radioastro-ml/collect/downloads/1400+621,/Users/u1528314/repos/radioastro-ml/collect/extracted/1400+621/1400+621/1400+621.ms,,,,,,,,,,
1044+809,10:44:23.062554,+80:54:39.443030,C,C,13.353856,2024-01-24 00:00:00+00:00,J1044+8054,14.825833310605958,C,https://data.nrao.edu/portal/#/productViewer/23B-041.sb44952728.eb45179764.60333.33735652777,161.09609397499997,80.91095639722222,2.8116572519659493,1.4121625900690968,1044+809,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/27610682/56a50edd89ab29c1cff080ba21c4b349/",done,0.3982580052688718,"wget rc=8; accepted because folder present, size=23.685 GB, no expected size to compare",/Users/u1528314/repos/radioastro-ml/collect/downloads/1044+809,/Users/u1528314/repos/radioastro-ml/collect/extracted/1044+809/1044+809/1044+809.ms,4,14.083333333333334,0.0,1.0,,5.063,126.0,0.7367833314128844,371007.0,True
2257-364,22:57:10.614100,-36:27:43.710000,C,C,1.022422,2018-09-10 00:00:00+00:00,J2257-3627,14.660000007133933,D,https://data.nrao.edu/portal/#/productViewer/SE0229.sb35581279.eb35598681_000.58371.27884038194,344.2942254166666,-36.46214166666667,-0.274117478055208,-0.6363844244119461,2257-364,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/21098617/3e9aece8307a78934bc382fd20be54fe/",done,0.0121454568579792,"ValueError: not enough values to unpack (expected 3, got 1)",/Users/u1528314/repos/radioastro-ml/collect/downloads/2257-364,/Users/u1528314/repos/radioastro-ml/collect/extracted/2257-364/2257-364/2257-364.ms,6.0,15.1,1.0,1.0,,6.819,126.0,0.7970216918011894,23540.0,True
1354-021,13:54:06.895319,-2:06:03.190510,L,L,4.075326,2020-05-20 00:00:00+00:00,J1354-0206,14.459983395645397,C,https://data.nrao.edu/portal/#/productViewer/19B-343.sb38129329.eb38177179.58989.054084918986,208.52873049583332,-2.100886252777778,-2.6436723750233875,-0.036667382320858,1354-021,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3 https://dl-dsoc.nrao.edu/simonpedrogonzalez/28086912/9923db60262bd32f556becbc4e77eb84/",error,,download looks present but no .ms found in download folder,/Users/u1528314/repos/radioastro-ml/collect/downloads/1354-021,,,,,,,,,,,
